filepath,label
../Dataset_Of_animal_Images/Dog/train/images/Dog (900).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (308).jpg,7
../Dataset_Of_animal_Images/Cow/train/images/Cow (445).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (2861).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (929).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2248).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1944).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2170).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1591).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1060).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1678).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1249).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (1064).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1842).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (65).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (593).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (2239).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (237).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (912).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (327).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1946).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2479).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (512).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2816).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (771).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1462).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (3813).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (719).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1367).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (3421).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (427).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (3011).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1993).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2550).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1723).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1852).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (618).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1695).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (633).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2667).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (762).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (753).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2608).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (3773).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1849).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1983).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (935).jpg,4
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (853).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2852).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (659).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (2857).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1236).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1636).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (6).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (1957).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2762).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (3284).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (169).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (1162).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1693).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (529).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (8).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (752).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (440).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (744).jpg,4
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (555).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2809).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1825).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1378).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2725).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1499).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (505).jpg,7
../Dataset_Of_animal_Images/Cow/train/images/Cow (469).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (2684).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (748).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (2173).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2463).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (941).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (755).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1213).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (449).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1236).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1060).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (169).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (702).jpg,5
../Dataset_Of_animal_Images/Cow/train/images/Cow (9).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (1411).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (686).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (1276).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (211).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2376).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (151).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1555).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2478).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (468).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2848).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (944).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (2798).jpg,0
../Dataset_Of_animal_Images/Goat/train/images/Goat (832).jpg,4
../Dataset_Of_animal_Images/Cow/train/images/Cow (821).jpg,1
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1144).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (3750).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3061).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3422).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (770).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (3829).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (79).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (1082).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (53).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (2078).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (782).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (2278).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (2204).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (3547).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (522).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (438).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (782).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (811).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2966).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1136).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (935).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2874).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1070).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1131).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (385).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (3592).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1602).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (508).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1024).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1692).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (943).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1517).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1576).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (966).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1253).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (2700).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2589).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (476).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (200).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2704).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (331).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (1332).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (895).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2869).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (329).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (709).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1791).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (484).jpg,4
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (765).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (756).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (734).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (82).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (774).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3175).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1074).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (994).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1930).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1213).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (2014).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (957).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (606).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2188).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1436).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2598).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1882).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (258).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (168).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (194).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (2286).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (423).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1169).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1688).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (543).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (2193).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2344).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1459).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (408).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (826).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (388).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2080).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (782).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (2070).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2995).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (902).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1245).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (3320).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1122).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2489).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (581).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (986).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (784).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (298).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1299).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1635).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (729).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2426).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1859).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1946).jpg,0
../Dataset_Of_animal_Images/Goat/train/images/Goat (220).jpg,4
../Dataset_Of_animal_Images/Cow/train/images/Cow (555).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (2522).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1016).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (1695).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (810).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1903).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (757).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2937).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1240).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (677).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (213).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (3486).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1654).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (128).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (403).jpg,4
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (881).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1155).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (611).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1158).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (116).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (829).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1290).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (738).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (374).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (1621).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2629).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (259).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (1360).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (957).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2626).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (191).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (771).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1051).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1307).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1952).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (724).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1734).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (66).jpg,1
../Dataset_Of_animal_Images/Goat/train/images/Goat (43).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (1379).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (425).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (3597).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1969).jpg,3
../Dataset_Of_animal_Images/Cow/train/images/Cow (294).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (2782).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1881).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (751).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1055).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1165).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (427).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1664).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (956).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1391).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (376).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1125).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1527).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2409).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (107).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1115).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (14).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (2975).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1253).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (698).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (706).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2430).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (910).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (603).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (793).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (955).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2195).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (587).jpg,4
../Dataset_Of_animal_Images/Hen/train/images/HEN (16).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2137).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (454).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1772).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (47).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (748).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (106).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1115).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2015).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1961).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (377).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1193).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (3101).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1531).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (528).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (152).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (652).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (545).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1029).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1360).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (935).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (890).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (422).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1204).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (810).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (321).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1601).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (190).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3240).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2719).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (164).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (2273).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (372).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1614).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3796).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2020).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (716).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (209).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (1236).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (441).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (70).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (876).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2328).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (125).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (881).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1759).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (458).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (399).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1936).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1529).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1655).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1861).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (683).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1815).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1280).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1305).jpg,0
